customerID,tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_Biannual,Contract_Monthly,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
2040-LDIWQ,65,84.2,5324.5,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
6496-JDSSB,8,80.0,624.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9408-SSNVZ,4,70.15,268.35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4443-EMBNA,71,24.75,1836.9,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6469-MRVET,1,20.2,20.2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0742-MOABM,4,50.05,179.35,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
5961-VUSRV,12,19.35,219.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6778-JFCMK,24,50.6,1288.75,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
6341-JVQGF,31,81.15,2545.75,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
2232-DMLXU,1,55.2,55.2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
4811-JBUVU,30,89.9,2723.15,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
0945-TSONX,47,85.3,4107.25,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0
2651-ZCBXV,54,108.0,5760.65,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0
3316-UWXUY,50,93.5,4747.5,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0
8937-RDTHP,1,84.6,84.6,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1
7083-MIOPC,72,20.25,1566.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1984-GPTEH,29,25.15,702.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1251-KRREG,2,54.4,114.1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
0621-JFHOL,10,29.6,299.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
9903-LYSAB,18,73.15,1305.95,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0094-OIFMO,11,95.0,1120.3,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
9227-UAQFT,16,19.75,284.35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7301-ABVAD,72,86.6,6350.5,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
6614-FHDBO,72,109.2,7878.3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
7576-ASEJU,41,74.7,3187.65,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0
9058-HRZSV,65,94.4,6126.15,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0
4522-AKYLR,13,54.8,731.3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
0221-WMXNQ,4,75.35,273.4,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0303-UNCIP,41,65.0,2531.8,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9947-OTFQU,15,74.4,1074.3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
0322-YINQP,1,48.55,48.55,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0959-WHOKV,42,99.0,4298.45,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0
4075-JFPGR,51,93.5,4619.55,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0
4629-NRXKX,2,70.4,147.15,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9514-JDSKI,1,40.2,40.2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3282-ZISZV,32,83.7,2633.3,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
3675-YDUPJ,10,19.85,193.05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
4111-BNXIF,67,59.55,4103.9,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
7017-VFHAY,61,115.1,7008.15,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
6655-LHBYW,50,114.35,5791.1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0
4959-JOSRX,2,44.6,80.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
5046-NUHWD,29,45.0,1228.65,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0
7273-TEFQD,3,41.15,132.2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
3606-TWKGI,13,106.9,1364.3,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1
7529-ZDFXI,57,89.85,4925.35,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0
7605-BDWDC,31,49.85,1520.1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
1950-KSVVJ,45,113.3,5032.25,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
0123-CRBRT,61,88.1,5526.75,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
6292-TOSSS,50,24.9,1195.25,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3197-ARFOY,19,105.0,2007.25,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0
6323-AYBRX,59,19.35,1099.6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
7014-ZZXAW,71,24.25,1732.95,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
4385-GZQXV,16,94.45,1511.2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1
7633-MVPUY,57,59.75,3450.15,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
6366-ZGQGL,1,24.8,24.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4716-HHKQH,20,107.05,2172.05,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
5940-AHUHD,1,70.6,70.6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6432-TWQLB,5,85.4,401.1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
4484-GLZOU,52,105.05,5624.85,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1
3179-GBRWV,21,64.95,1339.8,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
8645-KWHJO,14,55.0,771.95,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
4130-MZLCC,5,50.55,244.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0314-TKOSI,6,55.15,322.9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
8229-MYEJZ,10,51.2,498.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2080-SRCDE,1,25.4,25.4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9577-WJVCQ,68,54.45,3687.75,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
9512-UIBFX,18,95.15,1779.95,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1
6202-DYYFX,22,76.0,1783.6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3808-HFKDE,20,44.35,927.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
5583-SXDAG,1,70.0,70.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3488-PGMQJ,8,74.5,606.55,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
3580-REOAC,10,44.85,435.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
7534-BFESC,24,76.1,1712.7,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
3727-OWVYD,35,61.2,2021.2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
2294-SALNE,23,86.8,1940.8,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
4847-TAJYI,6,89.35,567.8,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1563-IWQEX,12,19.7,220.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8203-XJZRC,1,20.25,20.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6556-DBKZF,71,76.05,5436.45,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6851-WEFYX,35,100.8,3437.5,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
2985-JUUBZ,40,74.55,3015.75,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
6390-DSAZX,1,73.6,73.6,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0895-LMRSF,23,64.9,1509.8,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
8098-LLAZX,4,95.45,396.1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
8266-VBFQL,4,90.4,356.65,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0
8181-YHCMF,68,60.3,4109.0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
2240-HSJQD,38,81.85,3141.7,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1248-DYXUB,52,24.8,1229.1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0265-EDXBD,32,74.9,2303.35,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4115-BNPJY,29,75.55,2054.4,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
3167-SNQPL,38,101.15,3741.85,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
4091-TVOCN,48,78.75,3682.45,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
1098-TDVUQ,1,19.25,19.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7277-OZCGZ,22,89.05,1886.25,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
1557-EMYVT,43,115.05,4895.1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
2799-ARNLO,5,69.35,341.6,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7563-BIUPC,5,80.6,415.55,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
5027-YOCXN,51,110.05,5686.4,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0
3973-SKMLN,71,19.9,1355.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2321-OMBXY,38,80.3,3058.65,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1
2840-XANRC,24,93.15,2231.05,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
6745-JEFZB,35,91.5,3236.35,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0
5020-ZSTTY,54,82.45,4350.1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
9880-TDQAC,72,60.0,4264.0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
8705-WZCYL,1,44.8,44.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7102-JJVTX,9,48.6,422.3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8626-PTQGE,69,60.05,4176.7,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
4983-CLMLV,52,102.7,5138.1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0
5701-YVSVF,11,82.9,880.05,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0
5804-LEPIM,2,70.35,139.05,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
5697-GOMBF,28,35.9,973.65,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2739-CACDQ,17,82.65,1470.05,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
9385-EHGDO,35,19.85,739.35,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
9498-FIMXL,8,19.2,161.95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2379-GYFLQ,46,94.9,4422.95,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0
0122-OAHPZ,7,73.85,511.25,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2868-SNELZ,2,80.6,155.8,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
4322-RCYMT,68,75.8,5293.95,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
6680-NENYN,43,104.6,4759.85,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1
2088-IEBAU,68,88.15,6148.45,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
7982-VCELR,36,94.8,3565.65,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0
1343-EHPYB,63,103.4,6603.0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1
6035-BXTTY,32,54.65,1830.1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6885-PKOAM,71,85.75,6223.8,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
7520-HQWJU,66,67.45,4508.65,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
9639-BUJXT,63,20.5,1328.15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5924-SNGKP,41,20.25,865.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0021-IKXGC,1,72.1,72.1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2034-GDRCN,2,90.4,168.2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
8966-SNIZF,70,19.45,1303.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6243-OZGFH,23,44.95,996.85,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
4654-DLAMQ,64,97.0,6430.9,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
0513-RBGPE,37,62.8,2278.75,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
5160-UXJED,17,44.6,681.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4115-NZRKS,7,89.15,574.35,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
0219-YTZUE,4,84.8,371.9,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
0623-IIHUG,21,41.9,840.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
4572-DVCGN,10,80.25,846.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
3351-NGXYI,16,54.1,889.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
8984-EYLLL,64,105.25,6823.4,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0
9057-MSWCO,27,30.75,805.1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
9833-TGFHX,42,97.1,4016.75,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
9294-TDIPC,5,20.2,83.75,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5229-DTFYB,41,98.8,3959.15,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0
0104-PPXDV,58,50.3,2878.55,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5176-LMJXE,47,20.55,945.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3583-KRKMD,18,75.9,1373.05,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1010-DIAUQ,5,96.5,492.55,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1
9069-LGEUL,23,59.95,1406.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
7302-ZHMHP,1,19.15,19.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9571-EDEBV,71,98.65,6962.85,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0
3520-FJGCV,72,112.6,8126.65,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
6563-VRERX,33,20.6,690.25,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0259-GBZSH,2,85.65,181.5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
6122-EFVKN,24,35.75,830.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2805-EDJPQ,56,99.75,5608.4,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0
6862-CQUMB,37,96.1,3646.8,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0
7156-MXBJE,43,85.1,3662.25,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
6158-HDPXZ,1,25.35,25.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9601-BRXPO,25,104.95,2566.5,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1
2863-IMQDR,61,89.65,5308.7,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
5686-CMAWK,17,86.75,1410.25,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5651-CRHKQ,41,86.2,3339.05,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
6905-NIQIN,1,50.65,50.65,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8204-YJCLA,72,64.8,4732.35,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
5167-ZFFMM,1,90.85,90.85,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
6583-SZVGP,48,108.1,5067.45,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
4895-TMWIR,11,19.95,214.75,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0533-BNWKF,55,85.45,4874.7,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1
1708-PBBOA,42,54.75,2348.45,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0
8782-LKFPK,44,90.4,4063.0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0
5522-JBWMO,1,44.0,44.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3597-MVHJT,27,95.6,2595.25,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
9774-NRNAU,27,84.8,2309.55,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
0224-RLWWD,2,44.3,89.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9967-ATRFS,19,19.9,367.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3951-NJCVI,42,95.05,3944.5,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
2977-CEBSX,66,90.05,5965.95,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
0177-PXBAT,33,109.9,3694.7,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
6599-CEBNN,34,73.95,2524.45,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
2519-ERQOJ,33,54.6,1803.7,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
5876-QMYLD,23,20.05,415.1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2277-AXSDC,32,19.75,624.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9442-JTWDL,11,20.05,237.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0979-PHULV,69,99.45,7007.6,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
3067-SVMTC,68,55.9,3848.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5495-GPSRW,20,19.7,419.4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7606-BPHHN,72,19.8,1468.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
4742-DRORA,60,95.4,5812.0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0111-KLBQG,32,93.95,2861.45,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
4800-VHZKI,1,19.9,19.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
7989-CHGTL,1,19.6,19.6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
0334-GDDSO,3,81.35,233.7,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
4163-NCJAK,46,24.45,1066.15,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5233-AOZUF,29,74.95,2149.05,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
5973-EJGDP,51,87.35,4473.0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0
1996-DBMUS,48,70.65,3545.05,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7916-VCCPB,16,73.25,1195.75,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4686-GEFRM,70,98.7,6858.9,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0
5249-QYHEX,40,24.8,1024.7,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0578-SKVMF,22,83.3,1845.9,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
5564-NEMQO,1,75.3,75.3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
2233-FAGXV,5,24.3,132.25,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
5605-IYGFG,7,69.85,515.45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7663-ZTEGJ,29,100.55,2830.45,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0
3935-TBRZZ,44,25.7,1110.5,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8111-BKVDS,10,40.7,449.3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
2055-SIFSS,55,51.65,2838.55,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2806-MLNTI,52,105.1,5376.4,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0
8734-DKSTZ,10,85.95,858.6,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4360-PNRQB,18,75.6,1395.05,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6152-ONASV,68,58.25,3975.7,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9063-ZGTUY,61,19.4,1182.55,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
7781-HVGMK,72,65.2,4784.45,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
2181-UAESM,2,53.45,119.5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2957-LOLHO,12,45.4,518.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6048-NJXHX,41,19.75,899.45,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2320-SLKMB,26,44.45,1183.8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
4980-URKXC,36,20.85,720.05,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4376-KFVRS,72,114.05,8468.2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
5886-VLQVU,35,89.85,3161.2,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
3577-AMVUX,1,55.05,55.05,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
